sample_id,source_video_id,window_id,mean_bubble_count,max_bubble_count,std_bubble_count,continuity_ratio,mean_vertical_chain,temporal_variance,prev3_mean_bubble_count,prev3_std_bubble_count,prev3_continuity_ratio,prev3_mean_vertical_chain,leak_evolution,label
L_G24_PSI26_V001_W0040,L_G24_PSI26_V001,40,23.2,26.0,1.686548,1.0,9.0,2.844444,32.533333,3.331415,1.0,8.233333,-9.333333,1
L_G24_PSI26_V001_W0041,L_G24_PSI26_V001,41,17.9,22.0,2.806738,1.0,9.9,7.877778,27.966667,2.845967,1.0,8.766667,-10.066667,1
L_G24_PSI26_V001_W0042,L_G24_PSI26_V001,42,15.3,18.0,2.002776,1.0,8.9,4.011111,23.0,2.459371,1.0,9.166667,-7.7,1
L_G24_PSI26_V001_W0043,L_G24_PSI26_V001,43,13.8,17.0,1.75119,1.0,12.3,3.066667,18.8,2.165354,1.0,9.266667,-5.0,1
L_G24_PSI26_V001_W0044,L_G24_PSI26_V001,44,13.4,16.0,1.577621,1.0,13.2,2.488889,15.666667,2.186901,1.0,10.366667,-2.266667,1
L_G24_PSI26_V001_W0045,L_G24_PSI26_V001,45,13.3,15.0,1.494434,1.0,13.3,2.233333,14.166667,1.777196,1.0,11.466667,-0.866667,1
L_G24_PSI26_V001_W0046,L_G24_PSI26_V001,46,9.1,11.0,1.449138,1.0,9.1,2.1,13.5,1.607748,1.0,12.933333,-4.4,1
L_G24_PSI26_V001_W0047,L_G24_PSI26_V001,47,3.1,5.0,1.197219,1.0,2.8,1.433333,11.933333,1.507064,1.0,11.866667,-8.833333,1
L_G24_PSI26_V001_W0048,L_G24_PSI26_V001,48,0.4,2.0,0.843274,0.2,1.2,0.711111,8.5,1.380264,1.0,8.4,-8.1,0
L_G24_PSI30_V001_W0004,L_G24_PSI30_V001,4,4.1,9.0,2.726414,0.8,2.4,7.433333,0.0,0.0,0.0,0.0,4.1,1
L_G24_PSI30_V001_W0005,L_G24_PSI30_V001,5,11.1,17.0,3.212822,1.0,3.8,10.322222,1.366667,0.908805,0.266667,1.466667,9.733333,1
L_G24_PSI30_V001_W0006,L_G24_PSI30_V001,6,29.3,39.0,8.49902,1.0,5.5,72.233333,5.066667,1.979745,0.6,2.4,24.233333,1
L_G24_PSI30_V001_W0007,L_G24_PSI30_V001,7,46.4,62.0,6.25744,1.0,4.8,39.155556,14.833333,4.812752,0.933333,3.9,31.566667,1
L_G24_PSI30_V001_W0008,L_G24_PSI30_V001,8,46.5,53.0,3.778595,1.0,5.1,14.277778,28.933333,5.98976,1.0,4.7,17.566667,1
L_G24_PSI30_V001_W0009,L_G24_PSI30_V001,9,46.3,57.0,4.372896,1.0,5.0,19.122222,40.733333,6.178351,1.0,5.133333,5.566667,1
L_G24_PSI30_V001_W0010,L_G24_PSI30_V001,10,46.0,52.0,3.333333,1.0,4.5,11.111111,46.4,4.802977,1.0,4.966667,-0.4,1
L_G24_PSI30_V001_W0011,L_G24_PSI30_V001,11,46.9,51.0,3.17805,1.0,5.1,10.1,46.266667,3.828275,1.0,4.866667,0.633333,1
L_G24_PSI30_V001_W0012,L_G24_PSI30_V001,12,53.5,65.0,7.33712,1.0,5.3,53.833333,46.4,3.628093,1.0,4.866667,7.1,1
L_G24_PSI30_V001_W0013,L_G24_PSI30_V001,13,46.0,52.0,5.077182,1.0,4.8,25.777778,48.8,4.616168,1.0,4.966667,-2.8,1
L_G24_PSI30_V001_W0014,L_G24_PSI30_V001,14,46.4,51.0,2.503331,1.0,5.4,6.266667,48.8,5.197451,1.0,5.066667,-2.4,1
L_G24_PSI30_V001_W0015,L_G24_PSI30_V001,15,44.3,49.0,3.560587,1.0,6.0,12.677778,48.633333,4.972544,1.0,5.166667,-4.333333,1
L_G24_PSI30_V001_W0016,L_G24_PSI30_V001,16,45.1,51.0,5.3427,1.0,5.0,28.544444,45.566667,3.7137,1.0,5.4,-0.466667,1
L_G24_PSI30_V001_W0017,L_G24_PSI30_V001,17,44.5,57.0,7.961714,1.0,4.8,63.388889,45.266667,3.802206,1.0,5.466667,-0.766667,1
L_G24_PSI30_V001_W0018,L_G24_PSI30_V001,18,43.9,53.0,5.762908,1.0,4.7,33.211111,44.633333,5.621667,1.0,5.266667,-0.733333,1
L_G24_PSI30_V001_W0019,L_G24_PSI30_V001,19,43.4,49.0,4.273952,1.0,4.5,18.266667,44.5,6.355774,1.0,4.833333,-1.1,1
L_G24_PSI30_V001_W0020,L_G24_PSI30_V001,20,46.1,55.0,4.909175,1.0,5.4,24.1,43.933333,5.999525,1.0,4.666667,2.166667,1
L_G24_PSI30_V001_W0021,L_G24_PSI30_V001,21,41.3,50.0,3.497618,1.0,5.8,12.233333,44.466667,4.982012,1.0,4.866667,-3.166667,1
L_G24_PSI30_V001_W0022,L_G24_PSI30_V001,22,39.4,50.0,5.910443,1.0,5.4,34.933333,43.6,4.226915,1.0,5.233333,-4.2,1
L_G24_PSI30_V001_W0023,L_G24_PSI30_V001,23,43.3,52.0,4.98999,1.0,4.6,24.9,42.266667,4.772412,1.0,5.533333,1.033333,1
L_G24_PSI30_V001_W0024,L_G24_PSI30_V001,24,42.1,47.0,3.725289,1.0,6.1,13.877778,41.333333,4.79935,1.0,5.266667,0.766667,1
L_G24_PSI30_V001_W0025,L_G24_PSI30_V001,25,45.1,50.0,2.84605,1.0,4.8,8.1,41.6,4.875241,1.0,5.366667,3.5,1
L_G24_PSI30_V001_W0026,L_G24_PSI30_V001,26,44.4,57.0,6.221825,1.0,5.2,38.711111,43.5,3.853776,1.0,5.166667,0.9,1
L_G24_PSI30_V001_W0027,L_G24_PSI30_V001,27,49.8,59.0,6.232531,1.0,4.8,38.844444,43.866667,4.264388,1.0,5.366667,5.933333,1
L_G24_PSI30_V001_W0028,L_G24_PSI30_V001,28,43.5,53.0,4.453463,1.0,5.7,19.833333,46.433333,5.100135,1.0,4.933333,-2.933333,1
L_G24_PSI30_V001_W0029,L_G24_PSI30_V001,29,41.0,45.0,4.242641,1.0,4.9,18.0,45.9,5.63594,1.0,5.233333,-4.9,1
L_G24_PSI30_V001_W0030,L_G24_PSI30_V001,30,40.9,45.0,2.884826,1.0,5.0,8.322222,44.766667,4.976212,1.0,5.133333,-3.866667,1
L_G24_PSI30_V001_W0031,L_G24_PSI30_V001,31,49.3,54.0,3.301515,1.0,4.9,10.9,41.8,3.86031,1.0,5.2,7.5,1
L_G24_PSI30_V001_W0032,L_G24_PSI30_V001,32,44.7,51.0,4.6916,1.0,5.6,22.011111,43.733333,3.476327,1.0,4.933333,0.966667,1
L_G24_PSI30_V001_W0033,L_G24_PSI30_V001,33,45.6,53.0,4.742245,1.0,6.3,22.488889,44.966667,3.62598,1.0,5.166667,0.633333,1
L_G24_PSI30_V001_W0034,L_G24_PSI30_V001,34,49.1,55.0,5.108816,1.0,5.0,26.1,46.533333,4.24512,1.0,5.6,2.566667,1
L_G24_PSI30_V001_W0035,L_G24_PSI30_V001,35,43.1,47.0,2.84605,1.0,6.0,8.1,46.466667,4.847554,1.0,5.633333,-3.366667,1
L_G24_PSI30_V001_W0036,L_G24_PSI30_V001,36,40.2,47.0,3.966527,1.0,6.4,15.733333,45.933333,4.23237,1.0,5.766667,-5.733333,1
L_G24_PSI30_V001_W0037,L_G24_PSI30_V001,37,38.6,44.0,4.718757,1.0,7.9,22.266667,44.133333,3.973797,1.0,5.8,-5.533333,1
L_G24_PSI30_V001_W0038,L_G24_PSI30_V001,38,33.1,40.0,4.557046,1.0,8.6,20.766667,40.633333,3.843778,1.0,6.766667,-7.533333,1
L_G24_PSI30_V001_W0039,L_G24_PSI30_V001,39,26.7,33.0,4.191261,1.0,8.5,17.566667,37.3,4.41411,1.0,7.633333,-10.6,1
L_G24_PSI30_V001_W0040,L_G24_PSI30_V001,40,23.5,28.0,3.24037,1.0,9.1,10.5,32.8,4.489021,1.0,8.333333,-9.3,1
L_G24_PSI30_V001_W0041,L_G24_PSI30_V001,41,21.2,25.0,1.813529,1.0,7.9,3.288889,27.766667,3.996226,1.0,8.733333,-6.566667,1
L_G24_PSI30_V001_W0042,L_G24_PSI30_V001,42,16.7,20.0,2.162817,1.0,9.9,4.677778,23.8,3.08172,1.0,8.5,-7.1,1
L_G24_PSI30_V001_W0043,L_G24_PSI30_V001,43,16.1,18.0,1.72884,1.0,11.9,2.988889,20.466667,2.405572,1.0,8.966667,-4.366667,1
L_G24_PSI30_V001_W0044,L_G24_PSI30_V001,44,12.7,15.0,1.159502,1.0,12.0,1.344444,18.0,1.901729,1.0,9.9,-5.3,1
L_G24_PSI30_V001_W0045,L_G24_PSI30_V001,45,13.7,14.0,0.483046,1.0,13.7,0.233333,15.166667,1.68372,1.0,11.266667,-1.466667,1
L_G24_PSI30_V001_W0046,L_G24_PSI30_V001,46,11.1,13.0,1.197219,1.0,9.9,1.433333,14.166667,1.123796,1.0,12.533333,-3.066667,1
L_G24_PSI30_V001_W0047,L_G24_PSI30_V001,47,6.4,8.0,1.577621,1.0,6.4,2.488889,12.5,0.946589,1.0,11.866667,-6.1,1
L_G24_PSI30_V001_W0048,L_G24_PSI30_V001,48,2.1,3.0,1.197219,0.8,2.3,1.433333,10.4,1.085962,1.0,10.0,-8.3,0
L_G24_PSI05_V001_W0004,L_G24_PSI05_V001,4,2.6,6.0,1.95505,0.8,2.8,3.822222,0.0,0.0,0.0,0.0,2.6,0
L_G24_PSI05_V001_W0005,L_G24_PSI05_V001,5,11.0,15.0,2.403701,1.0,8.3,5.777778,0.866667,0.651683,0.266667,1.6,10.133333,1
L_G24_PSI05_V001_W0006,L_G24_PSI05_V001,6,20.7,26.0,3.368151,1.0,4.9,11.344444,4.533333,1.452917,0.6,4.033333,16.166667,1
L_G24_PSI05_V001_W0007,L_G24_PSI05_V001,7,37.3,46.0,6.201254,1.0,6.6,38.455556,11.433333,2.575634,0.933333,5.333333,25.866667,1
L_G24_PSI05_V001_W0008,L_G24_PSI05_V001,8,43.5,52.0,4.249183,1.0,6.0,18.055556,23.0,3.991036,1.0,6.6,20.5,1
L_G24_PSI05_V001_W0009,L_G24_PSI05_V001,9,47.9,57.0,5.724218,1.0,5.6,32.766667,33.833333,4.606196,1.0,5.833333,14.066667,1
L_G24_PSI05_V001_W0010,L_G24_PSI05_V001,10,43.9,51.0,2.923088,1.0,7.7,8.544444,42.9,5.391552,1.0,6.066667,1.0,1
L_G24_PSI05_V001_W0011,L_G24_PSI05_V001,11,41.6,47.0,2.716207,1.0,9.8,7.377778,45.1,4.29883,1.0,6.433333,-3.5,1
L_G24_PSI05_V001_W0012,L_G24_PSI05_V001,12,36.0,39.0,3.162278,1.0,6.7,10.0,44.466667,3.787837,1.0,7.7,-8.466667,1
L_G24_PSI05_V001_W0013,L_G24_PSI05_V001,13,38.9,45.0,3.212822,1.0,7.4,10.322222,40.5,2.933857,1.0,8.066667,-1.6,1
L_G24_PSI05_V001_W0014,L_G24_PSI05_V001,14,40.9,49.0,4.532598,1.0,8.2,20.544444,38.833333,3.030435,1.0,7.966667,2.066667,1
L_G24_PSI05_V001_W0015,L_G24_PSI05_V001,15,39.1,44.0,3.478505,1.0,7.1,12.1,38.6,3.635899,1.0,7.433333,0.5,1
L_G24_PSI05_V001_W0016,L_G24_PSI05_V001,16,37.7,41.0,2.750757,1.0,7.8,7.566667,39.633333,3.741308,1.0,7.566667,-1.933333,1
L_G24_PSI05_V001_W0017,L_G24_PSI05_V001,17,36.5,43.0,4.034573,1.0,6.1,16.277778,39.233333,3.587287,1.0,7.7,-2.733333,1
L_G24_PSI05_V001_W0018,L_G24_PSI05_V001,18,36.2,42.0,3.359894,1.0,7.6,11.288889,37.766667,3.421279,1.0,7.0,-1.566667,1
L_G24_PSI05_V001_W0019,L_G24_PSI05_V001,19,38.6,45.0,4.033196,1.0,6.9,16.266667,36.8,3.381741,1.0,7.166667,1.8,1
L_G24_PSI05_V001_W0020,L_G24_PSI05_V001,20,29.6,38.0,6.113737,1.0,7.4,37.377778,37.1,3.809221,1.0,6.866667,-7.5,1
L_G24_PSI05_V001_W0021,L_G24_PSI05_V001,21,37.8,43.0,3.011091,1.0,7.2,9.066667,34.8,4.502276,1.0,7.3,3.0,1
L_G24_PSI05_V001_W0022,L_G24_PSI05_V001,22,42.4,48.0,3.306559,1.0,6.0,10.933333,35.333333,4.386008,1.0,7.166667,7.066667,1
L_G24_PSI05_V001_W0023,L_G24_PSI05_V001,23,33.6,37.0,4.060651,1.0,7.6,16.488889,36.6,4.143796,1.0,6.866667,-3.0,1
L_G24_PSI05_V001_W0024,L_G24_PSI05_V001,24,32.4,41.0,5.358275,1.0,8.4,28.711111,37.933333,3.459434,1.0,6.933333,-5.533333,1
L_G24_PSI05_V001_W0025,L_G24_PSI05_V001,25,31.2,37.0,4.049691,1.0,8.0,16.4,36.133333,4.241828,1.0,7.333333,-4.933333,1
L_G24_PSI05_V001_W0026,L_G24_PSI05_V001,26,29.4,33.0,3.470511,1.0,8.7,12.044444,32.4,4.489539,1.0,8.0,-3.0,1
L_G24_PSI05_V001_W0027,L_G24_PSI05_V001,27,31.5,37.0,4.222953,1.0,8.6,17.833333,31.0,4.292826,1.0,8.366667,0.5,1
L_G24_PSI05_V001_W0028,L_G24_PSI05_V001,28,37.5,42.0,2.54951,1.0,6.5,6.5,30.7,3.914385,1.0,8.433333,6.8,1
L_G24_PSI05_V001_W0029,L_G24_PSI05_V001,29,40.2,44.0,2.898275,1.0,6.2,8.4,32.8,3.414325,1.0,7.933333,7.4,1
L_G24_PSI05_V001_W0030,L_G24_PSI05_V001,30,36.0,41.0,2.581989,1.0,9.3,6.666667,36.4,3.223579,1.0,7.1,-0.4,1
L_G24_PSI05_V001_W0031,L_G24_PSI05_V001,31,28.7,36.0,4.44847,1.0,8.6,19.788889,37.9,2.676591,1.0,7.333333,-9.2,1
L_G24_PSI05_V001_W0032,L_G24_PSI05_V001,32,23.4,26.0,2.170509,1.0,7.6,4.711111,34.966667,3.309578,1.0,8.033333,-11.566667,1
L_G24_PSI05_V001_W0033,L_G24_PSI05_V001,33,24.4,29.0,3.098387,1.0,9.3,9.6,29.366667,3.06699,1.0,8.5,-4.966667,1
L_G24_PSI05_V001_W0034,L_G24_PSI05_V001,34,18.5,22.0,3.17105,1.0,13.1,10.055556,25.5,3.239122,1.0,8.5,-7.0,1
L_G24_PSI05_V001_W0035,L_G24_PSI05_V001,35,13.0,16.0,1.699673,1.0,9.9,2.888889,22.1,2.813315,1.0,10.0,-9.1,1
L_G24_PSI05_V001_W0036,L_G24_PSI05_V001,36,9.7,12.0,2.002776,1.0,5.7,4.011111,18.633333,2.65637,1.0,10.766667,-8.933333,1
L_G24_PSI05_V001_W0037,L_G24_PSI05_V001,37,7.1,10.0,1.969207,1.0,4.9,3.877778,13.733333,2.291166,1.0,9.566667,-6.633333,1
L_G24_PSI05_V001_W0038,L_G24_PSI05_V001,38,7.4,9.0,1.577621,1.0,5.8,2.488889,9.933333,1.890552,1.0,6.833333,-2.533333,1
L_G24_PSI05_V001_W0039,L_G24_PSI05_V001,39,8.5,13.0,3.02765,1.0,6.6,9.166667,8.066667,1.849868,1.0,5.466667,0.433333,1
L_G24_PSI05_V001_W0040,L_G24_PSI05_V001,40,9.4,12.0,2.366432,1.0,7.7,5.6,7.666667,2.191493,1.0,5.766667,1.733333,1
L_G24_PSI05_V001_W0041,L_G24_PSI05_V001,41,10.7,15.0,3.056868,1.0,8.0,9.344444,8.433333,2.323901,1.0,6.7,2.266667,1
L_G24_PSI05_V001_W0042,L_G24_PSI05_V001,42,9.4,14.0,3.306559,1.0,8.2,10.933333,9.533333,2.816984,1.0,7.433333,-0.133333,1
L_G24_PSI05_V001_W0043,L_G24_PSI05_V001,43,7.5,9.0,1.581139,1.0,5.6,2.5,9.833333,2.909953,1.0,7.966667,-2.333333,1
L_G24_PSI05_V001_W0044,L_G24_PSI05_V001,44,9.0,12.0,1.699673,1.0,5.5,2.888889,9.2,2.648189,1.0,7.266667,-0.2,1
L_G24_PSI05_V001_W0045,L_G24_PSI05_V001,45,6.6,8.0,0.843274,1.0,6.2,0.711111,8.633333,2.19579,1.0,6.433333,-2.033333,1
L_G24_PSI05_V001_W0046,L_G24_PSI05_V001,46,7.3,9.0,1.159502,1.0,4.2,1.344444,7.7,1.374695,1.0,5.766667,-0.4,1
L_G24_PSI05_V001_W0047,L_G24_PSI05_V001,47,5.2,9.0,2.936362,0.9,2.8,8.622222,7.633333,1.23415,1.0,5.3,-2.433333,1
L_G24_PSI05_V001_W0048,L_G24_PSI05_V001,48,0.4,2.0,0.843274,0.2,1.2,0.711111,6.366667,1.646379,0.966667,4.4,-5.966667,0
L_G24_PSI05_V001_W0049,L_G24_PSI05_V001,49,4.3,7.0,2.002776,1.0,2.8,4.011111,4.3,1.646379,0.7,2.733333,0.0,0
L_G24_PSI05_V001_W0050,L_G24_PSI05_V001,50,6.0,8.0,1.154701,1.0,5.8,1.333333,3.3,1.927471,0.7,2.266667,2.7,0
L_G24_PSI05_V001_W0051,L_G24_PSI05_V001,51,9.1,10.0,0.875595,1.0,9.1,0.766667,3.566667,1.333583,0.733333,3.266667,5.533333,1
L_G24_PSI05_V001_W0052,L_G24_PSI05_V001,52,10.8,12.0,0.918937,1.0,10.0,0.844444,6.466667,1.344357,1.0,5.9,4.333333,1
L_G24_PSI05_V001_W0053,L_G24_PSI05_V001,53,7.7,10.0,1.567021,1.0,6.2,2.455556,8.633333,0.983077,1.0,8.3,-0.933333,1
L_G24_PSI05_V001_W0054,L_G24_PSI05_V001,54,3.3,6.0,1.494434,1.0,2.3,2.233333,9.2,1.120518,1.0,8.433333,-5.9,0
L_G24_PSI05_V001_W0055,L_G24_PSI05_V001,55,1.2,2.0,1.032796,0.6,1.6,1.066667,7.266667,1.326797,1.0,6.166667,-6.066667,0
NL_G12_500UL_V001_W0000,NL_G12_500UL_V001,0,0.6,2.0,0.699206,0.5,1.1,0.488889,0.0,0.0,0.0,0.0,0.6,0
NL_G12_500UL_V001_W0001,NL_G12_500UL_V001,1,0.5,1.0,0.527046,0.5,1.0,0.277778,0.6,0.699206,0.5,1.1,-0.1,0
NL_G12_500UL_V001_W0002,NL_G12_500UL_V001,2,2.3,3.0,0.823273,1.0,1.8,0.677778,0.55,0.613126,0.5,1.05,1.75,0
NL_G12_500UL_V001_W0003,NL_G12_500UL_V001,3,2.6,5.0,1.429841,1.0,1.7,2.044444,1.133333,0.683175,0.666667,1.3,1.466667,0
NL_G12_500UL_V001_W0004,NL_G12_500UL_V001,4,2.0,3.0,1.054093,0.9,1.9,1.111111,1.8,0.92672,0.833333,1.5,0.2,0
NL_G12_500UL_V001_W0005,NL_G12_500UL_V001,5,2.3,4.0,1.251666,0.9,1.7,1.566667,2.3,1.102402,0.966667,1.8,-0.0,0
NL_G12_500UL_V001_W0006,NL_G12_500UL_V001,6,1.8,3.0,1.032796,0.9,1.3,1.066667,2.3,1.2452,0.933333,1.766667,-0.5,0
NL_G12_500UL_V001_W0007,NL_G12_500UL_V001,7,0.7,2.0,0.674949,0.6,1.1,0.455556,2.033333,1.112851,0.9,1.633333,-1.333333,0
NL_G12_500UL_V001_W0008,NL_G12_500UL_V001,8,0.9,3.0,0.875595,0.7,1.2,0.766667,1.6,0.98647,0.8,1.366667,-0.7,0
NL_G12_500UL_V002_W0000,NL_G12_500UL_V002,0,0.8,2.0,0.788811,0.6,1.2,0.622222,0.0,0.0,0.0,0.0,0.8,0
NL_G12_500UL_V002_W0001,NL_G12_500UL_V002,1,1.5,4.0,1.178511,0.9,1.3,1.388889,0.8,0.788811,0.6,1.2,0.7,0
NL_G12_500UL_V002_W0002,NL_G12_500UL_V002,2,2.7,5.0,0.948683,1.0,2.1,0.9,1.15,0.983661,0.75,1.25,1.55,0
NL_G12_500UL_V002_W0003,NL_G12_500UL_V002,3,2.7,5.0,1.337494,1.0,1.6,1.788889,1.666667,0.972002,0.833333,1.533333,1.033333,0
NL_G12_500UL_V002_W0004,NL_G12_500UL_V002,4,1.9,4.0,1.523884,0.8,1.4,2.322222,2.3,1.154896,0.966667,1.666667,-0.4,0
NL_G12_500UL_V002_W0005,NL_G12_500UL_V002,5,2.0,4.0,1.247219,0.9,1.6,1.555556,2.433333,1.27002,0.933333,1.7,-0.433333,0
NL_G12_500UL_V002_W0006,NL_G12_500UL_V002,6,1.6,3.0,1.074968,0.8,1.5,1.155556,2.2,1.369532,0.9,1.533333,-0.6,0
NL_G14_500UL_V001_W0001,NL_G14_500UL_V001,1,0.3,1.0,0.483046,0.3,1.0,0.233333,0.0,0.0,0.0,0.0,0.3,0
NL_G14_500UL_V001_W0002,NL_G14_500UL_V001,2,2.4,4.0,0.843274,1.0,2.3,0.711111,0.15,0.241523,0.15,1.0,2.25,0
NL_G14_500UL_V001_W0003,NL_G14_500UL_V001,3,2.4,3.0,0.699206,1.0,2.4,0.488889,0.9,0.442107,0.433333,1.433333,1.5,0
NL_G14_500UL_V001_W0004,NL_G14_500UL_V001,4,2.8,4.0,0.632456,1.0,2.8,0.4,1.7,0.675175,0.766667,1.9,1.1,0
NL_G14_500UL_V001_W0005,NL_G14_500UL_V001,5,2.2,3.0,0.918937,1.0,2.2,0.844444,2.533333,0.724978,1.0,2.5,-0.333333,0
NL_G14_500UL_V001_W0006,NL_G14_500UL_V001,6,0.2,1.0,0.421637,0.2,1.0,0.177778,2.466667,0.750199,1.0,2.466667,-2.266667,0
NL_G14_500UL_V002_W0001,NL_G14_500UL_V002,1,0.1,1.0,0.316228,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0
NL_G14_500UL_V002_W0002,NL_G14_500UL_V002,2,0.9,1.0,0.316228,0.9,1.0,0.1,0.05,0.158114,0.05,1.0,0.85,0
NL_G14_500UL_V002_W0003,NL_G14_500UL_V002,3,1.0,1.0,0.0,1.0,1.0,0.0,0.333333,0.210819,0.333333,1.0,0.666667,0
NL_G14_500UL_V002_W0004,NL_G14_500UL_V002,4,0.9,1.0,0.316228,0.9,1.0,0.1,0.666667,0.210819,0.666667,1.0,0.233333,0
NL_G14_500UL_V002_W0005,NL_G14_500UL_V002,5,1.0,1.0,0.0,1.0,1.0,0.0,0.933333,0.210819,0.933333,1.0,0.066667,0
NL_G14_500UL_V002_W0006,NL_G14_500UL_V002,6,0.3,1.0,0.483046,0.3,1.0,0.233333,0.966667,0.105409,0.966667,1.0,-0.666667,0
NL_G14_500UL_V003_W0000,NL_G14_500UL_V003,0,0.1,1.0,0.316228,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0
NL_G14_500UL_V003_W0001,NL_G14_500UL_V003,1,0.1,1.0,0.316228,0.1,1.0,0.1,0.1,0.316228,0.1,1.0,0.0,0
NL_G14_500UL_V003_W0003,NL_G14_500UL_V003,3,0.2,1.0,0.421637,0.2,1.0,0.177778,0.066667,0.210819,0.066667,1.0,0.133333,0
NL_G14_500UL_V003_W0004,NL_G14_500UL_V003,4,0.1,1.0,0.316228,0.1,1.0,0.1,0.1,0.245955,0.1,1.0,-0.0,0
NL_G14_500UL_V003_W0007,NL_G14_500UL_V003,7,1.0,2.0,0.816497,0.7,1.3,0.666667,0.033333,0.105409,0.033333,1.0,0.966667,0
NL_G14_500UL_V003_W0008,NL_G14_500UL_V003,8,1.0,2.0,0.666667,0.8,1.2,0.444444,0.333333,0.272166,0.233333,1.1,0.666667,0
NL_G14_500UL_V003_W0009,NL_G14_500UL_V003,9,1.0,2.0,0.816497,0.7,1.1,0.666667,0.666667,0.494388,0.5,1.166667,0.333333,0
NL_G14_500UL_V003_W0010,NL_G14_500UL_V003,10,0.4,1.0,0.516398,0.4,1.0,0.266667,1.0,0.766553,0.733333,1.2,-0.6,0
NL_G14_500UL_V003_W0011,NL_G14_500UL_V003,11,1.0,3.0,1.054093,0.6,1.4,1.111111,0.8,0.66652,0.633333,1.1,0.2,0
NL_G14_500UL_V004_W0003,NL_G14_500UL_V004,3,0.1,1.0,0.316228,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0
NL_G14_500UL_V004_W0007,NL_G14_500UL_V004,7,0.2,1.0,0.421637,0.2,1.0,0.177778,0.0,0.0,0.0,0.0,0.2,0
NL_G14_500UL_V004_W0014,NL_G14_500UL_V004,14,0.1,1.0,0.316228,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0
NL_G14_500UL_V004_W0026,NL_G14_500UL_V004,26,0.1,1.0,0.316228,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0
NL_G14_500UL_V004_W0027,NL_G14_500UL_V004,27,0.1,1.0,0.316228,0.1,1.0,0.1,0.033333,0.105409,0.033333,1.0,0.066667,0
NL_G14_500UL_V004_W0028,NL_G14_500UL_V004,28,0.1,1.0,0.316228,0.1,1.0,0.1,0.066667,0.210819,0.066667,1.0,0.033333,0
NL_G14_500UL_V004_W0030,NL_G14_500UL_V004,30,0.1,1.0,0.316228,0.1,1.0,0.1,0.066667,0.210819,0.066667,1.0,0.033333,0
NL_G14_500UL_V004_W0036,NL_G14_500UL_V004,36,0.1,1.0,0.316228,0.1,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0
NL_G14_500UL_V004_W0038,NL_G14_500UL_V004,38,0.1,1.0,0.316228,0.1,1.0,0.1,0.033333,0.105409,0.033333,1.0,0.066667,0
NL_G14_500UL_V004_W0039,NL_G14_500UL_V004,39,1.9,4.0,0.875595,1.0,1.8,0.766667,0.066667,0.210819,0.066667,1.0,1.833333,0
NL_G14_500UL_V004_W0040,NL_G14_500UL_V004,40,1.2,3.0,0.918937,0.8,1.3,0.844444,0.666667,0.397274,0.366667,1.266667,0.533333,0
NL_G14_500UL_V004_W0041,NL_G14_500UL_V004,41,1.3,3.0,0.948683,0.8,1.4,0.9,1.066667,0.703586,0.633333,1.366667,0.233333,0
NL_G14_500UL_V004_W0042,NL_G14_500UL_V004,42,1.4,2.0,0.699206,0.9,1.5,0.488889,1.466667,0.914405,0.866667,1.5,-0.066667,0
NL_G14_500UL_V004_W0043,NL_G14_500UL_V004,43,0.7,2.0,0.823273,0.5,1.2,0.677778,1.3,0.855609,0.833333,1.4,-0.6,0
NL_G16_500UL_V001_W0003,NL_G16_500UL_V001,3,0.5,1.0,0.527046,0.5,1.0,0.277778,0.0,0.0,0.0,0.0,0.5,0
NL_G16_500UL_V001_W0004,NL_G16_500UL_V001,4,1.0,1.0,0.0,1.0,1.0,0.0,0.166667,0.175682,0.166667,1.0,0.833333,0
NL_G16_500UL_V001_W0005,NL_G16_500UL_V001,5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.175682,0.5,1.0,0.5,0
NL_G16_500UL_V001_W0006,NL_G16_500UL_V001,6,1.0,1.0,0.0,1.0,1.0,0.0,0.833333,0.175682,0.833333,1.0,0.166667,0
NL_G16_500UL_V001_W0007,NL_G16_500UL_V001,7,0.4,1.0,0.516398,0.4,1.0,0.266667,1.0,0.0,1.0,1.0,-0.6,0
NL_G16_500UL_V001_W0008,NL_G16_500UL_V001,8,0.1,1.0,0.316228,0.1,1.0,0.1,0.8,0.172133,0.8,1.0,-0.7,0
NL_G16_500UL_V002_W0002,NL_G16_500UL_V002,2,1.2,2.0,0.788811,0.8,1.4,0.622222,0.0,0.0,0.0,0.0,1.2,0
NL_G16_500UL_V002_W0003,NL_G16_500UL_V002,3,1.0,2.0,0.471405,0.9,1.1,0.222222,0.4,0.262937,0.266667,1.133333,0.6,0
NL_G16_500UL_V002_W0004,NL_G16_500UL_V002,4,0.9,2.0,0.737865,0.7,1.2,0.544444,0.733333,0.420072,0.566667,1.166667,0.166667,0
NL_G16_500UL_V002_W0005,NL_G16_500UL_V002,5,0.9,2.0,0.567646,0.8,1.1,0.322222,1.033333,0.666027,0.8,1.233333,-0.133333,0
